id,co_id,po_id,strength,rationale,is_active
copo-004059,co-00894,po-04,3,,True
copo-004060,co-00895,po-05,3,,True
copo-004061,co-00895,po-03,3,,True
copo-004062,co-00895,po-10,3,,True
copo-004063,co-00895,po-12,2,,True
copo-004064,co-00895,po-08,2,,True
copo-004065,co-00896,po-03,2,,True
copo-004066,co-00896,po-10,3,,True
copo-004067,co-00896,po-05,2,,True
copo-004068,co-00896,po-07,1,,True
copo-004069,co-00897,po-10,2,,True
copo-004070,co-00897,po-05,2,,True
copo-004071,co-00897,po-03,3,,True
copo-004072,co-00897,po-01,3,,True
copo-004073,co-00898,po-08,3,,True
copo-004074,co-00898,po-10,2,,True
copo-004075,co-00898,po-03,3,,True
copo-004076,co-00898,po-06,2,,True
copo-004077,co-00898,po-11,3,,True
copo-004078,co-00898,po-05,3,,True
copo-004079,co-00899,po-01,3,,True
copo-004080,co-00899,po-08,2,,True
copo-004081,co-00899,po-10,2,,True
copo-004082,co-00900,po-12,2,,True
copo-004083,co-00900,po-03,1,,True
copo-004084,co-00900,po-04,3,,True
copo-004085,co-00900,po-10,2,,True
copo-004086,co-00900,po-08,3,,True
copo-004087,co-00901,po-02,1,,True
copo-004088,co-00901,po-04,2,,True
copo-004089,co-00901,po-12,2,,True
copo-004090,co-00901,po-03,2,,True
copo-004091,co-00901,po-05,3,,True
copo-004092,co-00902,po-08,3,,True
copo-004093,co-00902,po-02,1,,True
copo-004094,co-00902,po-09,2,,True
copo-004095,co-00902,po-01,3,,True
copo-004096,co-00902,po-06,1,,True
copo-004097,co-00902,po-07,3,,True
copo-004098,co-00903,po-08,3,,True
copo-004099,co-00903,po-04,3,,True
copo-004100,co-00903,po-02,2,,True
copo-004101,co-00904,po-01,2,,True
copo-004102,co-00904,po-06,1,,True
copo-004103,co-00904,po-09,3,,True
copo-004104,co-00904,po-08,3,,True
copo-004105,co-00904,po-10,2,,True
copo-004106,co-00904,po-02,1,,True
copo-004107,co-00905,po-06,1,,True
copo-004108,co-00905,po-11,2,,True
copo-004109,co-00905,po-09,2,,True
copo-004110,co-00905,po-03,2,,True
copo-004111,co-00905,po-04,3,,True
copo-004112,co-00905,po-07,2,,True
copo-004113,co-00906,po-09,3,,True
copo-004114,co-00906,po-08,3,,True
copo-004115,co-00906,po-02,2,,True
copo-004116,co-00906,po-05,2,,True
copo-004117,co-00906,po-04,2,,True
copo-004118,co-00907,po-07,2,,True
copo-004119,co-00907,po-03,3,,True
copo-004120,co-00907,po-11,3,,True
copo-004121,co-00907,po-10,3,,True
copo-004122,co-00908,po-12,2,,True
copo-004123,co-00908,po-05,2,,True
copo-004124,co-00908,po-04,2,,True
copo-004125,co-00908,po-11,2,,True
copo-004126,co-00908,po-08,2,,True
copo-004127,co-00908,po-07,3,,True
copo-004128,co-00909,po-12,3,,True
copo-004129,co-00909,po-06,3,,True
copo-004130,co-00909,po-08,3,,True
copo-004131,co-00909,po-05,1,,True
copo-004132,co-00909,po-07,3,,True
copo-004133,co-00910,po-12,1,,True
copo-004134,co-00910,po-08,1,,True
copo-004135,co-00910,po-04,3,,True
copo-004136,co-00910,po-05,2,,True
copo-004137,co-00910,po-07,2,,True
copo-004138,co-00910,po-01,3,,True
copo-004139,co-00911,po-08,3,,True
copo-004140,co-00911,po-05,1,,True
copo-004141,co-00911,po-02,2,,True
copo-004142,co-00911,po-12,3,,True
copo-004143,co-00911,po-03,3,,True
copo-004144,co-00912,po-03,3,,True
copo-004145,co-00912,po-10,1,,True
copo-004146,co-00912,po-05,3,,True
copo-004147,co-00912,po-04,2,,True
copo-004148,co-00913,po-10,3,,True
copo-004149,co-00913,po-09,1,,True
copo-004150,co-00913,po-05,2,,True
copo-004151,co-00913,po-11,1,,True
copo-004152,co-00913,po-12,3,,True
copo-004153,co-00914,po-06,3,,True
copo-004154,co-00914,po-08,2,,True
copo-004155,co-00914,po-04,3,,True
copo-004156,co-00914,po-03,2,,True
copo-004157,co-00914,po-12,2,,True
copo-004158,co-00915,po-10,3,,True
copo-004159,co-00915,po-08,2,,True
copo-004160,co-00915,po-12,1,,True
copo-004161,co-00916,po-05,2,,True
copo-004162,co-00916,po-08,3,,True
copo-004163,co-00916,po-11,3,,True
copo-004164,co-00916,po-03,2,,True
copo-004165,co-00916,po-06,3,,True
copo-004166,co-00916,po-01,3,,True
copo-004167,co-00917,po-01,3,,True
copo-004168,co-00917,po-07,1,,True
copo-004169,co-00917,po-10,1,,True
copo-004170,co-00917,po-05,2,,True
copo-004171,co-00917,po-12,2,,True
copo-004172,co-00917,po-09,3,,True
copo-004173,co-00918,po-05,3,,True
copo-004174,co-00918,po-04,3,,True
copo-004175,co-00918,po-10,3,,True
copo-004176,co-00918,po-06,3,,True
copo-004177,co-00919,po-10,2,,True
copo-004178,co-00919,po-06,2,,True
copo-004179,co-00919,po-12,2,,True
copo-004180,co-00919,po-03,2,,True
copo-004181,co-00920,po-01,3,,True
copo-004182,co-00920,po-08,3,,True
copo-004183,co-00920,po-11,1,,True
copo-004184,co-00920,po-07,1,,True
copo-004185,co-00920,po-04,2,,True
copo-004186,co-00920,po-02,3,,True
copo-004187,co-00921,po-03,3,,True
copo-004188,co-00921,po-04,3,,True
copo-004189,co-00921,po-02,3,,True
copo-004190,co-00922,po-12,1,,True
copo-004191,co-00922,po-06,3,,True
copo-004192,co-00922,po-07,2,,True
copo-004193,co-00922,po-04,3,,True
copo-004194,co-00922,po-09,2,,True
copo-004195,co-00923,po-08,3,,True
copo-004196,co-00923,po-01,3,,True
copo-004197,co-00923,po-11,3,,True
copo-004198,co-00924,po-06,1,,True
copo-004199,co-00924,po-12,3,,True
copo-004200,co-00924,po-05,3,,True
copo-004201,co-00925,po-12,1,,True
copo-004202,co-00925,po-11,2,,True
copo-004203,co-00925,po-03,1,,True
copo-004204,co-00925,po-06,3,,True
copo-004205,co-00926,po-05,3,,True
copo-004206,co-00926,po-07,2,,True
copo-004207,co-00926,po-06,1,,True
copo-004208,co-00926,po-12,1,,True
copo-004209,co-00927,po-01,1,,True
copo-004210,co-00927,po-08,3,,True
copo-004211,co-00927,po-12,3,,True
copo-004212,co-00927,po-03,3,,True
copo-004213,co-00927,po-07,3,,True
copo-004214,co-00928,po-03,2,,True
copo-004215,co-00928,po-02,1,,True
copo-004216,co-00928,po-01,3,,True
copo-004217,co-00928,po-06,1,,True
copo-004218,co-00929,po-08,3,,True
copo-004219,co-00929,po-12,3,,True
copo-004220,co-00929,po-07,2,,True
copo-004221,co-00930,po-05,2,,True
copo-004222,co-00930,po-08,2,,True
copo-004223,co-00930,po-11,2,,True
copo-004224,co-00931,po-11,3,,True
copo-004225,co-00931,po-01,1,,True
copo-004226,co-00931,po-04,2,,True
copo-004227,co-00931,po-03,2,,True
copo-004228,co-00931,po-12,3,,True
copo-004229,co-00931,po-02,2,,True
copo-004230,co-00932,po-10,2,,True
copo-004231,co-00932,po-08,2,,True
copo-004232,co-00932,po-11,3,,True
copo-004233,co-00933,po-08,3,,True
copo-004234,co-00933,po-04,2,,True
copo-004235,co-00933,po-12,3,,True
copo-004236,co-00933,po-05,3,,True
copo-004237,co-00933,po-10,2,,True
copo-004238,co-00933,po-01,2,,True
copo-004239,co-00934,po-05,3,,True
copo-004240,co-00934,po-06,3,,True
copo-004241,co-00934,po-08,1,,True
copo-004242,co-00934,po-09,3,,True
copo-004243,co-00935,po-09,3,,True
copo-004244,co-00935,po-05,1,,True
copo-004245,co-00935,po-02,3,,True
copo-004246,co-00935,po-06,2,,True
copo-004247,co-00935,po-07,1,,True
copo-004248,co-00936,po-08,3,,True
copo-004249,co-00936,po-02,2,,True
copo-004250,co-00936,po-11,2,,True
copo-004251,co-00936,po-09,2,,True
copo-004252,co-00937,po-01,3,,True
copo-004253,co-00937,po-07,3,,True
copo-004254,co-00937,po-05,2,,True
copo-004255,co-00937,po-11,2,,True
copo-004256,co-00937,po-09,3,,True
copo-004257,co-00938,po-01,2,,True
copo-004258,co-00938,po-02,3,,True
copo-004259,co-00938,po-05,3,,True
copo-004260,co-00938,po-09,3,,True
copo-004261,co-00938,po-10,1,,True
copo-004262,co-00939,po-07,3,,True
copo-004263,co-00939,po-03,2,,True
copo-004264,co-00939,po-11,2,,True
copo-004265,co-00940,po-03,2,,True
copo-004266,co-00940,po-11,1,,True
copo-004267,co-00940,po-07,2,,True
copo-004268,co-00940,po-10,2,,True
copo-004269,co-00940,po-04,2,,True
copo-004270,co-00940,po-02,3,,True
copo-004271,co-00941,po-12,2,,True
copo-004272,co-00941,po-10,3,,True
copo-004273,co-00941,po-03,2,,True
copo-004274,co-00942,po-11,1,,True
copo-004275,co-00942,po-08,3,,True
copo-004276,co-00942,po-07,1,,True
copo-004277,co-00942,po-10,2,,True
copo-004278,co-00943,po-05,3,,True
copo-004279,co-00943,po-11,2,,True
copo-004280,co-00943,po-09,2,,True
copo-004281,co-00943,po-06,1,,True
copo-004282,co-00943,po-07,1,,True
copo-004283,co-00944,po-12,3,,True
copo-004284,co-00944,po-08,3,,True
copo-004285,co-00944,po-04,2,,True
copo-004286,co-00945,po-11,3,,True
copo-004287,co-00945,po-05,3,,True
copo-004288,co-00945,po-02,3,,True
copo-004289,co-00945,po-08,1,,True
copo-004290,co-00945,po-07,3,,True
copo-004291,co-00945,po-12,1,,True
copo-004292,co-00946,po-10,2,,True
copo-004293,co-00946,po-02,2,,True
copo-004294,co-00946,po-11,3,,True
copo-004295,co-00947,po-07,3,,True
copo-004296,co-00947,po-01,1,,True
copo-004297,co-00947,po-06,3,,True
copo-004298,co-00947,po-08,3,,True
copo-004299,co-00947,po-09,3,,True
copo-004300,co-00947,po-05,3,,True
copo-004301,co-00948,po-05,3,,True
copo-004302,co-00948,po-02,3,,True
copo-004303,co-00948,po-11,3,,True
copo-004304,co-00948,po-07,2,,True
copo-004305,co-00948,po-06,3,,True
copo-004306,co-00949,po-05,3,,True
copo-004307,co-00949,po-08,2,,True
copo-004308,co-00949,po-06,2,,True
copo-004309,co-00949,po-10,2,,True
copo-004310,co-00950,po-01,3,,True
copo-004311,co-00950,po-02,3,,True
copo-004312,co-00950,po-04,2,,True
copo-004313,co-00950,po-05,3,,True
copo-004314,co-00950,po-09,3,,True
copo-004315,co-00951,po-04,3,,True
copo-004316,co-00951,po-02,3,,True
copo-004317,co-00951,po-11,3,,True
copo-004318,co-00952,po-05,2,,True
copo-004319,co-00952,po-03,3,,True
copo-004320,co-00952,po-06,1,,True
copo-004321,co-00952,po-09,3,,True
copo-004322,co-00952,po-10,2,,True
copo-004323,co-00952,po-04,3,,True
copo-004324,co-00953,po-03,2,,True
copo-004325,co-00953,po-09,3,,True
copo-004326,co-00953,po-10,2,,True
copo-004327,co-00953,po-07,2,,True
copo-004328,co-00953,po-11,3,,True
copo-004329,co-00953,po-06,2,,True
copo-004330,co-00954,po-04,3,,True
copo-004331,co-00954,po-06,2,,True
copo-004332,co-00954,po-09,2,,True
copo-004333,co-00954,po-11,3,,True
copo-004334,co-00954,po-02,2,,True
copo-004335,co-00955,po-02,2,,True
copo-004336,co-00955,po-09,1,,True
copo-004337,co-00955,po-08,3,,True
copo-004338,co-00955,po-11,2,,True
copo-004339,co-00956,po-12,2,,True
copo-004340,co-00956,po-11,3,,True
copo-004341,co-00956,po-09,1,,True
copo-004342,co-00956,po-04,3,,True
copo-004343,co-00956,po-08,3,,True
copo-004344,co-00957,po-06,2,,True
copo-004345,co-00957,po-04,3,,True
copo-004346,co-00957,po-10,3,,True
copo-004347,co-00957,po-09,3,,True
copo-004348,co-00957,po-07,2,,True
copo-004349,co-00958,po-10,3,,True
copo-004350,co-00958,po-01,1,,True
copo-004351,co-00958,po-06,1,,True
copo-004352,co-00959,po-09,3,,True
copo-004353,co-00959,po-07,2,,True
copo-004354,co-00959,po-03,2,,True
copo-004355,co-00960,po-03,2,,True
copo-004356,co-00960,po-01,1,,True
copo-004357,co-00960,po-08,1,,True
copo-004358,co-00960,po-02,3,,True
copo-004359,co-00961,po-07,1,,True
copo-004360,co-00961,po-12,2,,True
copo-004361,co-00961,po-08,2,,True
copo-004362,co-00961,po-03,2,,True
copo-004363,co-00961,po-06,3,,True
copo-004364,co-00961,po-02,3,,True
copo-004365,co-00962,po-08,2,,True
copo-004366,co-00962,po-02,2,,True
copo-004367,co-00962,po-03,2,,True
copo-004368,co-00962,po-05,3,,True
copo-004369,co-00962,po-07,3,,True
copo-004370,co-00963,po-08,3,,True
copo-004371,co-00963,po-03,1,,True
copo-004372,co-00963,po-09,3,,True
copo-004373,co-00963,po-11,1,,True
copo-004374,co-00964,po-05,2,,True
copo-004375,co-00964,po-12,3,,True
copo-004376,co-00964,po-02,2,,True
copo-004377,co-00965,po-02,3,,True
copo-004378,co-00965,po-08,2,,True
copo-004379,co-00965,po-04,3,,True
copo-004380,co-00965,po-03,3,,True
copo-004381,co-00966,po-08,2,,True
copo-004382,co-00966,po-02,2,,True
copo-004383,co-00966,po-09,2,,True
copo-004384,co-00966,po-11,3,,True
copo-004385,co-00966,po-06,2,,True
copo-004386,co-00966,po-10,3,,True
copo-004387,co-00967,po-06,3,,True
copo-004388,co-00967,po-01,3,,True
copo-004389,co-00967,po-08,3,,True
copo-004390,co-00968,po-09,3,,True
copo-004391,co-00968,po-02,3,,True
copo-004392,co-00968,po-06,3,,True
copo-004393,co-00969,po-12,3,,True
copo-004394,co-00969,po-09,1,,True
copo-004395,co-00969,po-11,2,,True
copo-004396,co-00969,po-03,1,,True
copo-004397,co-00969,po-06,3,,True
copo-004398,co-00969,po-08,2,,True
copo-004399,co-00970,po-12,3,,True
copo-004400,co-00970,po-06,2,,True
copo-004401,co-00970,po-02,3,,True
copo-004402,co-00970,po-04,3,,True
copo-004403,co-00971,po-01,3,,True
copo-004404,co-00971,po-07,1,,True
copo-004405,co-00971,po-04,2,,True
copo-004406,co-00972,po-04,2,,True
copo-004407,co-00972,po-11,3,,True
copo-004408,co-00972,po-06,2,,True
copo-004409,co-00973,po-07,3,,True
copo-004410,co-00973,po-01,3,,True
copo-004411,co-00973,po-03,2,,True
copo-004412,co-00973,po-10,3,,True
copo-004413,co-00973,po-04,3,,True
copo-004414,co-00974,po-04,3,,True
copo-004415,co-00974,po-11,3,,True
copo-004416,co-00974,po-05,3,,True
copo-004417,co-00974,po-07,2,,True
copo-004418,co-00974,po-01,2,,True
copo-004419,co-00975,po-09,1,,True
copo-004420,co-00975,po-01,1,,True
copo-004421,co-00975,po-08,2,,True
copo-004422,co-00975,po-10,1,,True
copo-004423,co-00976,po-03,2,,True
copo-004424,co-00976,po-02,3,,True
copo-004425,co-00976,po-11,3,,True
copo-004426,co-00976,po-04,2,,True
copo-004427,co-00976,po-07,3,,True
copo-004428,co-00976,po-05,3,,True
copo-004429,co-00977,po-11,2,,True
copo-004430,co-00977,po-09,3,,True
copo-004431,co-00977,po-04,2,,True
copo-004432,co-00978,po-10,2,,True
copo-004433,co-00978,po-01,2,,True
copo-004434,co-00978,po-03,2,,True
copo-004435,co-00979,po-08,2,,True
copo-004436,co-00979,po-04,2,,True
copo-004437,co-00979,po-01,3,,True
copo-004438,co-00979,po-07,1,,True
copo-004439,co-00979,po-09,2,,True
copo-004440,co-00980,po-11,1,,True
copo-004441,co-00980,po-04,3,,True
copo-004442,co-00980,po-06,1,,True
copo-004443,co-00980,po-08,2,,True
copo-004444,co-00981,po-05,2,,True
copo-004445,co-00981,po-11,3,,True
copo-004446,co-00981,po-10,3,,True
copo-004447,co-00981,po-07,3,,True
copo-004448,co-00981,po-08,2,,True
copo-004449,co-00981,po-06,2,,True
copo-004450,co-00982,po-08,2,,True
copo-004451,co-00982,po-03,2,,True
copo-004452,co-00982,po-12,3,,True
copo-004453,co-00982,po-09,3,,True
copo-004454,co-00982,po-06,2,,True
copo-004455,co-00982,po-02,3,,True
copo-004456,co-00983,po-03,2,,True
copo-004457,co-00983,po-06,1,,True
copo-004458,co-00983,po-01,3,,True
copo-004459,co-00983,po-07,3,,True
copo-004460,co-00983,po-05,3,,True
copo-004461,co-00984,po-07,3,,True
copo-004462,co-00984,po-03,3,,True
copo-004463,co-00984,po-06,3,,True
copo-004464,co-00984,po-04,3,,True
copo-004465,co-00985,po-08,3,,True
copo-004466,co-00985,po-07,3,,True
copo-004467,co-00985,po-12,2,,True
copo-004468,co-00985,po-06,3,,True
copo-004469,co-00985,po-09,3,,True
copo-004470,co-00985,po-03,2,,True
copo-004471,co-00986,po-10,3,,True
copo-004472,co-00986,po-11,3,,True
copo-004473,co-00986,po-03,2,,True
copo-004474,co-00986,po-05,2,,True
copo-004475,co-00986,po-12,3,,True
copo-004476,co-00986,po-06,2,,True
copo-004477,co-00987,po-04,1,,True
copo-004478,co-00987,po-03,1,,True
copo-004479,co-00987,po-08,1,,True
copo-004480,co-00987,po-06,1,,True
copo-004481,co-00987,po-01,1,,True
copo-004482,co-00987,po-09,1,,True
copo-004483,co-00988,po-02,2,,True
copo-004484,co-00988,po-06,2,,True
copo-004485,co-00988,po-11,1,,True
copo-004486,co-00988,po-04,2,,True
copo-004487,co-00988,po-03,3,,True
copo-004488,co-00989,po-10,2,,True
copo-004489,co-00989,po-08,2,,True
copo-004490,co-00989,po-11,1,,True
copo-004491,co-00989,po-06,3,,True
copo-004492,co-00989,po-03,2,,True
copo-004493,co-00990,po-03,3,,True
copo-004494,co-00990,po-07,3,,True
copo-004495,co-00990,po-02,2,,True
copo-004496,co-00990,po-09,3,,True
copo-004497,co-00991,po-11,2,,True
copo-004498,co-00991,po-06,3,,True
copo-004499,co-00991,po-05,3,,True
copo-004500,co-00991,po-02,1,,True
copo-004501,co-00992,po-03,1,,True
copo-004502,co-00992,po-06,3,,True
copo-004503,co-00992,po-05,2,,True
copo-004504,co-00992,po-04,2,,True
copo-004505,co-00992,po-10,1,,True
copo-004506,co-00992,po-08,3,,True
copo-004507,co-00993,po-12,3,,True
copo-004508,co-00993,po-05,2,,True
copo-004509,co-00993,po-11,1,,True
copo-004510,co-00993,po-08,2,,True
copo-004511,co-00994,po-11,3,,True
copo-004512,co-00994,po-02,1,,True
copo-004513,co-00994,po-06,3,,True
copo-004514,co-00994,po-09,3,,True
copo-004515,co-00994,po-01,1,,True
copo-004516,co-00994,po-12,2,,True
copo-004517,co-00995,po-04,3,,True
copo-004518,co-00995,po-08,2,,True
copo-004519,co-00995,po-07,3,,True
copo-004520,co-00995,po-10,3,,True
copo-004521,co-00995,po-01,2,,True
copo-004522,co-00995,po-06,2,,True
copo-004523,co-00996,po-07,2,,True
copo-004524,co-00996,po-06,3,,True
copo-004525,co-00996,po-03,2,,True
copo-004526,co-00996,po-11,2,,True
copo-004527,co-00996,po-05,1,,True
copo-004528,co-00996,po-08,3,,True
copo-004529,co-00997,po-10,3,,True
copo-004530,co-00997,po-02,2,,True
copo-004531,co-00997,po-01,2,,True
copo-004532,co-00998,po-03,1,,True
copo-004533,co-00998,po-02,3,,True
copo-004534,co-00998,po-11,3,,True
copo-004535,co-00999,po-04,2,,True
copo-004536,co-00999,po-01,3,,True
copo-004537,co-00999,po-02,3,,True
copo-004538,co-00999,po-07,2,,True
copo-004539,co-01000,po-04,3,,True
copo-004540,co-01000,po-08,3,,True
copo-004541,co-01000,po-10,3,,True
copo-004542,co-01000,po-03,1,,True
copo-004543,co-01000,po-11,3,,True
copo-004544,co-01000,po-09,2,,True
copo-004545,co-01001,po-02,2,,True
copo-004546,co-01001,po-03,2,,True
copo-004547,co-01001,po-04,3,,True
copo-004548,co-01002,po-10,3,,True
copo-004549,co-01002,po-06,2,,True
copo-004550,co-01002,po-12,3,,True
copo-004551,co-01002,po-02,2,,True
copo-004552,co-01002,po-05,3,,True
copo-004553,co-01003,po-06,3,,True
copo-004554,co-01003,po-08,2,,True
copo-004555,co-01003,po-05,2,,True
copo-004556,co-01003,po-11,3,,True
copo-004557,co-01003,po-12,2,,True
copo-004558,co-01003,po-10,1,,True
copo-004559,co-01004,po-07,3,,True
copo-004560,co-01004,po-08,3,,True
copo-004561,co-01004,po-11,3,,True
copo-004562,co-01004,po-06,2,,True
copo-004563,co-01004,po-12,2,,True
copo-004564,co-01005,po-07,3,,True
copo-004565,co-01005,po-01,2,,True
copo-004566,co-01005,po-03,3,,True
copo-004567,co-01005,po-06,2,,True
copo-004568,co-01005,po-12,1,,True
copo-004569,co-01005,po-08,3,,True
copo-004570,co-01006,po-03,1,,True
copo-004571,co-01006,po-10,1,,True
copo-004572,co-01006,po-12,3,,True
copo-004573,co-01006,po-04,3,,True
copo-004574,co-01007,po-05,3,,True
copo-004575,co-01007,po-06,3,,True
copo-004576,co-01007,po-04,2,,True
copo-004577,co-01007,po-01,2,,True
copo-004578,co-01008,po-10,2,,True
copo-004579,co-01008,po-08,3,,True
copo-004580,co-01008,po-02,2,,True
copo-004581,co-01008,po-01,2,,True
copo-004582,co-01008,po-11,2,,True
copo-004583,co-01009,po-06,3,,True
copo-004584,co-01009,po-11,2,,True
copo-004585,co-01009,po-08,3,,True
copo-004586,co-01009,po-05,2,,True
copo-004587,co-01010,po-03,3,,True
copo-004588,co-01010,po-06,3,,True
copo-004589,co-01010,po-10,3,,True
copo-004590,co-01010,po-04,2,,True
copo-004591,co-01011,po-08,2,,True
copo-004592,co-01011,po-10,3,,True
copo-004593,co-01011,po-12,1,,True
copo-004594,co-01011,po-01,3,,True
copo-004595,co-01012,po-10,3,,True
copo-004596,co-01012,po-06,3,,True
copo-004597,co-01012,po-02,3,,True
copo-004598,co-01012,po-09,3,,True
copo-004599,co-01013,po-02,3,,True
copo-004600,co-01013,po-08,2,,True
copo-004601,co-01013,po-07,2,,True
copo-004602,co-01013,po-04,1,,True
copo-004603,co-01013,po-05,3,,True
copo-004604,co-01014,po-08,2,,True
copo-004605,co-01014,po-11,3,,True
copo-004606,co-01014,po-07,3,,True
copo-004607,co-01014,po-09,2,,True
copo-004608,co-01015,po-05,2,,True
copo-004609,co-01015,po-08,3,,True
copo-004610,co-01015,po-12,3,,True
copo-004611,co-01016,po-05,1,,True
copo-004612,co-01016,po-03,1,,True
copo-004613,co-01016,po-10,2,,True
copo-004614,co-01016,po-11,3,,True
copo-004615,co-01016,po-06,3,,True
copo-004616,co-01016,po-01,2,,True
copo-004617,co-01017,po-06,3,,True
copo-004618,co-01017,po-07,3,,True
copo-004619,co-01017,po-09,3,,True
copo-004620,co-01017,po-01,2,,True
copo-004621,co-01018,po-03,3,,True
copo-004622,co-01018,po-06,3,,True
copo-004623,co-01018,po-10,1,,True
copo-004624,co-01018,po-01,3,,True
copo-004625,co-01018,po-05,1,,True
copo-004626,co-01018,po-12,3,,True
copo-004627,co-01019,po-08,2,,True
copo-004628,co-01019,po-02,1,,True
copo-004629,co-01019,po-11,3,,True
copo-004630,co-01019,po-03,2,,True
copo-004631,co-01020,po-06,3,,True
copo-004632,co-01020,po-07,1,,True
copo-004633,co-01020,po-11,3,,True
copo-004634,co-01020,po-01,3,,True
copo-004635,co-01020,po-05,3,,True
copo-004636,co-01021,po-09,2,,True
copo-004637,co-01021,po-02,3,,True
copo-004638,co-01021,po-01,3,,True
copo-004639,co-01021,po-04,1,,True
copo-004640,co-01021,po-10,2,,True
copo-004641,co-01021,po-11,3,,True
copo-004642,co-01022,po-10,2,,True
copo-004643,co-01022,po-06,3,,True
copo-004644,co-01022,po-09,2,,True
copo-004645,co-01023,po-09,2,,True
copo-004646,co-01023,po-01,3,,True
