id,college_id,co_id,pso_id,co_code,pso_code,strength
copso-001559,aits-hyd-001,co-01034,pso-eee-01,22EE6106.CO5,01,3
copso-001560,aits-hyd-001,co-01035,pso-eee-02,22EE6106.CO6,02,3
copso-001561,aits-hyd-001,co-01036,pso-eee-02,22EE6107.CO1,02,2
copso-001562,aits-hyd-001,co-01036,pso-eee-01,22EE6107.CO1,01,2
copso-001563,aits-hyd-001,co-01037,pso-eee-02,22EE6107.CO2,02,3
copso-001564,aits-hyd-001,co-01037,pso-eee-01,22EE6107.CO2,01,3
copso-001565,aits-hyd-001,co-01038,pso-eee-02,22EE6107.CO3,02,1
copso-001566,aits-hyd-001,co-01039,pso-eee-02,22EE6107.CO4,02,1
copso-001567,aits-hyd-001,co-01039,pso-eee-01,22EE6107.CO4,01,2
copso-001568,aits-hyd-001,co-01040,pso-eee-02,22EE6107.CO5,02,3
copso-001569,aits-hyd-001,co-01040,pso-eee-01,22EE6107.CO5,01,3
copso-001570,aits-hyd-001,co-01041,pso-eee-02,22EE7101.CO1,02,1
copso-001571,aits-hyd-001,co-01042,pso-eee-01,22EE7101.CO2,01,2
copso-001572,aits-hyd-001,co-01042,pso-eee-02,22EE7101.CO2,02,3
copso-001573,aits-hyd-001,co-01043,pso-eee-01,22EE7101.CO3,01,3
copso-001574,aits-hyd-001,co-01043,pso-eee-02,22EE7101.CO3,02,1
copso-001575,aits-hyd-001,co-01044,pso-eee-01,22EE7101.CO4,01,2
copso-001576,aits-hyd-001,co-01045,pso-eee-01,22EE7101.CO5,01,3
copso-001577,aits-hyd-001,co-01046,pso-eee-02,22EE7101.CO6,02,1
copso-001578,aits-hyd-001,co-01046,pso-eee-01,22EE7101.CO6,01,3
copso-001579,aits-hyd-001,co-01047,pso-eee-01,22EE7102.CO1,01,3
copso-001580,aits-hyd-001,co-01048,pso-eee-01,22EE7102.CO2,01,3
copso-001581,aits-hyd-001,co-01049,pso-eee-01,22EE7102.CO3,01,2
copso-001582,aits-hyd-001,co-01050,pso-eee-02,22EE7102.CO4,02,2
copso-001583,aits-hyd-001,co-01050,pso-eee-01,22EE7102.CO4,01,3
copso-001584,aits-hyd-001,co-01051,pso-eee-02,22EE7102.CO5,02,1
copso-001585,aits-hyd-001,co-01052,pso-eee-02,22EE7102.CO6,02,2
copso-001586,aits-hyd-001,co-01052,pso-eee-01,22EE7102.CO6,01,3
copso-001587,aits-hyd-001,co-01053,pso-eee-02,22EE7103.CO1,02,3
copso-001588,aits-hyd-001,co-01053,pso-eee-01,22EE7103.CO1,01,3
copso-001589,aits-hyd-001,co-01054,pso-eee-01,22EE7103.CO2,01,3
copso-001590,aits-hyd-001,co-01055,pso-eee-01,22EE7103.CO3,01,3
copso-001591,aits-hyd-001,co-01055,pso-eee-02,22EE7103.CO3,02,3
copso-001592,aits-hyd-001,co-01056,pso-eee-01,22EE7103.CO4,01,3
copso-001593,aits-hyd-001,co-01056,pso-eee-02,22EE7103.CO4,02,3
copso-001594,aits-hyd-001,co-01057,pso-eee-01,22EE7103.CO5,01,3
copso-001595,aits-hyd-001,co-01058,pso-eee-01,22EE7103.CO6,01,3
copso-001596,aits-hyd-001,co-01058,pso-eee-02,22EE7103.CO6,02,3
copso-001597,aits-hyd-001,co-01059,pso-eee-02,22EE7104.CO1,02,2
copso-001598,aits-hyd-001,co-01059,pso-eee-01,22EE7104.CO1,01,1
copso-001599,aits-hyd-001,co-01060,pso-eee-01,22EE7104.CO2,01,3
copso-001600,aits-hyd-001,co-01060,pso-eee-02,22EE7104.CO2,02,2
copso-001601,aits-hyd-001,co-01061,pso-eee-01,22EE7104.CO3,01,1
copso-001602,aits-hyd-001,co-01062,pso-eee-02,22EE7104.CO4,02,1
copso-001603,aits-hyd-001,co-01062,pso-eee-01,22EE7104.CO4,01,2
copso-001604,aits-hyd-001,co-01063,pso-eee-01,22EE7104.CO5,01,3
copso-001605,aits-hyd-001,co-01063,pso-eee-02,22EE7104.CO5,02,3
copso-001606,aits-hyd-001,co-01064,pso-eee-01,22EE7104.CO6,01,2
copso-001607,aits-hyd-001,co-01065,pso-eee-01,22EE7105.CO1,01,3
copso-001608,aits-hyd-001,co-01065,pso-eee-02,22EE7105.CO1,02,3
copso-001609,aits-hyd-001,co-01066,pso-eee-02,22EE7105.CO2,02,3
copso-001610,aits-hyd-001,co-01066,pso-eee-01,22EE7105.CO2,01,2
copso-001611,aits-hyd-001,co-01067,pso-eee-01,22EE7105.CO3,01,2
copso-001612,aits-hyd-001,co-01067,pso-eee-02,22EE7105.CO3,02,2
copso-001613,aits-hyd-001,co-01068,pso-eee-01,22EE7105.CO4,01,2
copso-001614,aits-hyd-001,co-01068,pso-eee-02,22EE7105.CO4,02,3
copso-001615,aits-hyd-001,co-01069,pso-eee-01,22EE7105.CO5,01,3
copso-001616,aits-hyd-001,co-01070,pso-eee-02,22EE7106.CO1,02,2
copso-001617,aits-hyd-001,co-01071,pso-eee-01,22EE7106.CO2,01,3
copso-001618,aits-hyd-001,co-01072,pso-eee-01,22EE7106.CO3,01,2
copso-001619,aits-hyd-001,co-01073,pso-eee-02,22EE7106.CO4,02,2
copso-001620,aits-hyd-001,co-01073,pso-eee-01,22EE7106.CO4,01,3
copso-001621,aits-hyd-001,co-01074,pso-eee-01,22EE7106.CO5,01,3
copso-001622,aits-hyd-001,co-01075,pso-eee-02,22EE8101.CO1,02,2
copso-001623,aits-hyd-001,co-01076,pso-eee-02,22EE8101.CO2,02,3
copso-001624,aits-hyd-001,co-01076,pso-eee-01,22EE8101.CO2,01,3
copso-001625,aits-hyd-001,co-01077,pso-eee-01,22EE8101.CO3,01,2
copso-001626,aits-hyd-001,co-01077,pso-eee-02,22EE8101.CO3,02,3
copso-001627,aits-hyd-001,co-01078,pso-eee-01,22EE8101.CO4,01,2
copso-001628,aits-hyd-001,co-01079,pso-eee-02,22EE8101.CO5,02,2
copso-001629,aits-hyd-001,co-01080,pso-eee-02,22EE8102.CO1,02,3
copso-001630,aits-hyd-001,co-01080,pso-eee-01,22EE8102.CO1,01,3
copso-001631,aits-hyd-001,co-01081,pso-eee-01,22EE8102.CO2,01,2
copso-001632,aits-hyd-001,co-01081,pso-eee-02,22EE8102.CO2,02,1
copso-001633,aits-hyd-001,co-01082,pso-eee-02,22EE8102.CO3,02,2
copso-001634,aits-hyd-001,co-01082,pso-eee-01,22EE8102.CO3,01,1
copso-001635,aits-hyd-001,co-01083,pso-eee-02,22EE8102.CO4,02,1
copso-001636,aits-hyd-001,co-01084,pso-eee-01,22EE8103.CO1,01,1
copso-001637,aits-hyd-001,co-01084,pso-eee-02,22EE8103.CO1,02,3
copso-001638,aits-hyd-001,co-01085,pso-eee-02,22EE8103.CO2,02,3
copso-001639,aits-hyd-001,co-01085,pso-eee-01,22EE8103.CO2,01,2
copso-001640,aits-hyd-001,co-01086,pso-eee-02,22EE8103.CO3,02,3
copso-001641,aits-hyd-001,co-01086,pso-eee-01,22EE8103.CO3,01,2
copso-001642,aits-hyd-001,co-01087,pso-eee-01,22EE8103.CO4,01,3
copso-001643,aits-hyd-001,co-01087,pso-eee-02,22EE8103.CO4,02,2
copso-001644,aits-hyd-001,co-01088,pso-mech-03,22MA1101.CO1,03,1
copso-001645,aits-hyd-001,co-01088,pso-mech-01,22MA1101.CO1,01,2
copso-001646,aits-hyd-001,co-01089,pso-mech-02,22MA1101.CO2,02,1
copso-001647,aits-hyd-001,co-01089,pso-mech-01,22MA1101.CO2,01,3
copso-001648,aits-hyd-001,co-01090,pso-mech-01,22MA1101.CO3,01,3
copso-001649,aits-hyd-001,co-01091,pso-mech-01,22MA1101.CO4,01,2
copso-001650,aits-hyd-001,co-01092,pso-mech-02,22MA1101.CO5,02,2
copso-001651,aits-hyd-001,co-01092,pso-mech-01,22MA1101.CO5,01,3
copso-001652,aits-hyd-001,co-01093,pso-mech-01,22PH1101.CO1,01,2
copso-001653,aits-hyd-001,co-01094,pso-mech-01,22PH1101.CO2,01,3
copso-001654,aits-hyd-001,co-01094,pso-mech-02,22PH1101.CO2,02,3
copso-001655,aits-hyd-001,co-01095,pso-mech-03,22PH1101.CO3,03,3
copso-001656,aits-hyd-001,co-01095,pso-mech-02,22PH1101.CO3,02,2
copso-001657,aits-hyd-001,co-01096,pso-mech-03,22PH1101.CO4,03,3
copso-001658,aits-hyd-001,co-01096,pso-mech-02,22PH1101.CO4,02,2
copso-001659,aits-hyd-001,co-01097,pso-mech-01,22PH1101.CO5,01,2
copso-001660,aits-hyd-001,co-01098,pso-mech-02,22PH1101.CO6,02,3
copso-001661,aits-hyd-001,co-01098,pso-mech-01,22PH1101.CO6,01,2
copso-001662,aits-hyd-001,co-01099,pso-mech-02,22CS1101.CO1,02,1
copso-001663,aits-hyd-001,co-01099,pso-mech-03,22CS1101.CO1,03,3
copso-001664,aits-hyd-001,co-01100,pso-mech-01,22CS1101.CO2,01,2
copso-001665,aits-hyd-001,co-01101,pso-mech-01,22CS1101.CO3,01,1
copso-001666,aits-hyd-001,co-01101,pso-mech-02,22CS1101.CO3,02,3
copso-001667,aits-hyd-001,co-01102,pso-mech-01,22CS1101.CO4,01,2
copso-001668,aits-hyd-001,co-01103,pso-mech-01,22CS1101.CO5,01,3
copso-001669,aits-hyd-001,co-01103,pso-mech-02,22CS1101.CO5,02,3
copso-001670,aits-hyd-001,co-01104,pso-mech-01,22CS1102.CO1,01,3
copso-001671,aits-hyd-001,co-01104,pso-mech-03,22CS1102.CO1,03,2
copso-001672,aits-hyd-001,co-01105,pso-mech-03,22CS1102.CO2,03,3
copso-001673,aits-hyd-001,co-01106,pso-mech-03,22CS1102.CO3,03,3
copso-001674,aits-hyd-001,co-01106,pso-mech-01,22CS1102.CO3,01,3
copso-001675,aits-hyd-001,co-01107,pso-mech-01,22CS1102.CO4,01,1
copso-001676,aits-hyd-001,co-01107,pso-mech-02,22CS1102.CO4,02,2
copso-001677,aits-hyd-001,co-01108,pso-mech-03,22EN1101.CO1,03,3
copso-001678,aits-hyd-001,co-01108,pso-mech-02,22EN1101.CO1,02,3
copso-001679,aits-hyd-001,co-01109,pso-mech-02,22EN1101.CO2,02,3
copso-001680,aits-hyd-001,co-01110,pso-mech-01,22EN1101.CO3,01,1
copso-001681,aits-hyd-001,co-01111,pso-mech-03,22EN1101.CO4,03,2
copso-001682,aits-hyd-001,co-01112,pso-mech-02,22EN1101.CO5,02,1
copso-001683,aits-hyd-001,co-01112,pso-mech-03,22EN1101.CO5,03,3
copso-001684,aits-hyd-001,co-01113,pso-mech-02,22ME1101.CO1,02,2
copso-001685,aits-hyd-001,co-01113,pso-mech-01,22ME1101.CO1,01,3
copso-001686,aits-hyd-001,co-01114,pso-mech-03,22ME1101.CO2,03,1
copso-001687,aits-hyd-001,co-01115,pso-mech-01,22ME1101.CO3,01,2
copso-001688,aits-hyd-001,co-01116,pso-mech-03,22ME1101.CO4,03,3
copso-001689,aits-hyd-001,co-01116,pso-mech-01,22ME1101.CO4,01,3
copso-001690,aits-hyd-001,co-01117,pso-mech-01,22PH1102.CO1,01,2
copso-001691,aits-hyd-001,co-01117,pso-mech-02,22PH1102.CO1,02,2
copso-001692,aits-hyd-001,co-01118,pso-mech-03,22PH1102.CO2,03,3
copso-001693,aits-hyd-001,co-01118,pso-mech-02,22PH1102.CO2,02,2
copso-001694,aits-hyd-001,co-01119,pso-mech-01,22PH1102.CO3,01,3
copso-001695,aits-hyd-001,co-01119,pso-mech-03,22PH1102.CO3,03,3
copso-001696,aits-hyd-001,co-01120,pso-mech-03,22PH1102.CO4,03,1
copso-001697,aits-hyd-001,co-01120,pso-mech-02,22PH1102.CO4,02,1
copso-001698,aits-hyd-001,co-01121,pso-mech-03,22PH1102.CO5,03,3
copso-001699,aits-hyd-001,co-01121,pso-mech-01,22PH1102.CO5,01,2
copso-001700,aits-hyd-001,co-01122,pso-mech-01,22MA1201.CO1,01,1
copso-001701,aits-hyd-001,co-01122,pso-mech-03,22MA1201.CO1,03,3
copso-001702,aits-hyd-001,co-01123,pso-mech-03,22MA1201.CO2,03,2
copso-001703,aits-hyd-001,co-01123,pso-mech-02,22MA1201.CO2,02,3
copso-001704,aits-hyd-001,co-01124,pso-mech-02,22MA1201.CO3,02,2
copso-001705,aits-hyd-001,co-01125,pso-mech-02,22MA1201.CO4,02,3
copso-001706,aits-hyd-001,co-01125,pso-mech-01,22MA1201.CO4,01,1
copso-001707,aits-hyd-001,co-01126,pso-mech-03,22MA1201.CO5,03,3
copso-001708,aits-hyd-001,co-01126,pso-mech-01,22MA1201.CO5,01,3
copso-001709,aits-hyd-001,co-01127,pso-mech-03,22CH1201.CO1,03,3
copso-001710,aits-hyd-001,co-01127,pso-mech-01,22CH1201.CO1,01,3
copso-001711,aits-hyd-001,co-01128,pso-mech-01,22CH1201.CO2,01,3
copso-001712,aits-hyd-001,co-01128,pso-mech-02,22CH1201.CO2,02,3
copso-001713,aits-hyd-001,co-01129,pso-mech-01,22CH1201.CO3,01,2
copso-001714,aits-hyd-001,co-01130,pso-mech-02,22CH1201.CO4,02,2
copso-001715,aits-hyd-001,co-01131,pso-mech-01,22CH1201.CO5,01,3
copso-001716,aits-hyd-001,co-01131,pso-mech-02,22CH1201.CO5,02,2
copso-001717,aits-hyd-001,co-01132,pso-mech-03,22CH1201.CO6,03,3
copso-001718,aits-hyd-001,co-01132,pso-mech-01,22CH1201.CO6,01,1
copso-001719,aits-hyd-001,co-01133,pso-mech-03,22EE1201.CO1,03,2
copso-001720,aits-hyd-001,co-01134,pso-mech-02,22EE1201.CO2,02,3
copso-001721,aits-hyd-001,co-01135,pso-mech-02,22EE1201.CO3,02,3
copso-001722,aits-hyd-001,co-01135,pso-mech-03,22EE1201.CO3,03,3
copso-001723,aits-hyd-001,co-01136,pso-mech-01,22EE1201.CO4,01,3
copso-001724,aits-hyd-001,co-01137,pso-mech-03,22EE1201.CO5,03,3
copso-001725,aits-hyd-001,co-01138,pso-mech-01,22EE1202.CO1,01,2
copso-001726,aits-hyd-001,co-01139,pso-mech-01,22EE1202.CO2,01,2
copso-001727,aits-hyd-001,co-01139,pso-mech-02,22EE1202.CO2,02,3
copso-001728,aits-hyd-001,co-01140,pso-mech-02,22EE1202.CO3,02,3
copso-001729,aits-hyd-001,co-01141,pso-mech-02,22EE1202.CO4,02,3
copso-001730,aits-hyd-001,co-01141,pso-mech-01,22EE1202.CO4,01,3
copso-001731,aits-hyd-001,co-01142,pso-mech-03,22EN1201.CO1,03,2
copso-001732,aits-hyd-001,co-01143,pso-mech-01,22EN1201.CO2,01,3
copso-001733,aits-hyd-001,co-01143,pso-mech-02,22EN1201.CO2,02,3
copso-001734,aits-hyd-001,co-01144,pso-mech-03,22EN1201.CO3,03,2
copso-001735,aits-hyd-001,co-01145,pso-mech-01,22EN1201.CO4,01,2
copso-001736,aits-hyd-001,co-01145,pso-mech-02,22EN1201.CO4,02,1
copso-001737,aits-hyd-001,co-01146,pso-mech-01,22EN1201.CO5,01,1
copso-001738,aits-hyd-001,co-01147,pso-mech-02,22CS1201.CO1,02,3
copso-001739,aits-hyd-001,co-01148,pso-mech-01,22CS1201.CO2,01,3
copso-001740,aits-hyd-001,co-01149,pso-mech-02,22CS1201.CO3,02,3
copso-001741,aits-hyd-001,co-01150,pso-mech-02,22CS1201.CO4,02,2
copso-001742,aits-hyd-001,co-01151,pso-mech-02,22CS1201.CO5,02,2
copso-001743,aits-hyd-001,co-01152,pso-mech-03,22CS1202.CO1,03,3
copso-001744,aits-hyd-001,co-01153,pso-mech-02,22CS1202.CO2,02,2
copso-001745,aits-hyd-001,co-01154,pso-mech-01,22CS1202.CO3,01,3
copso-001746,aits-hyd-001,co-01155,pso-mech-01,22CS1202.CO4,01,3
copso-001747,aits-hyd-001,co-01156,pso-mech-01,22CH1202.CO1,01,3
copso-001748,aits-hyd-001,co-01156,pso-mech-02,22CH1202.CO1,02,3
copso-001749,aits-hyd-001,co-01157,pso-mech-02,22CH1202.CO2,02,2
copso-001750,aits-hyd-001,co-01158,pso-mech-01,22CH1202.CO3,01,2
copso-001751,aits-hyd-001,co-01159,pso-mech-01,22CH1202.CO4,01,3
copso-001752,aits-hyd-001,co-01159,pso-mech-02,22CH1202.CO4,02,2
copso-001753,aits-hyd-001,co-01160,pso-mech-02,22CH1202.CO5,02,3
copso-001754,aits-hyd-001,co-01161,pso-mech-01,22ME3101.CO1,01,1
copso-001755,aits-hyd-001,co-01161,pso-mech-03,22ME3101.CO1,03,2
copso-001756,aits-hyd-001,co-01162,pso-mech-01,22ME3101.CO2,01,3
copso-001757,aits-hyd-001,co-01163,pso-mech-01,22ME3101.CO3,01,2
copso-001758,aits-hyd-001,co-01163,pso-mech-02,22ME3101.CO3,02,2
copso-001759,aits-hyd-001,co-01164,pso-mech-03,22ME3101.CO4,03,2
copso-001760,aits-hyd-001,co-01164,pso-mech-02,22ME3101.CO4,02,1
copso-001761,aits-hyd-001,co-01165,pso-mech-02,22ME3101.CO5,02,2
copso-001762,aits-hyd-001,co-01166,pso-mech-01,22ME3102.CO1,01,2
copso-001763,aits-hyd-001,co-01167,pso-mech-02,22ME3102.CO2,02,1
copso-001764,aits-hyd-001,co-01167,pso-mech-03,22ME3102.CO2,03,3
copso-001765,aits-hyd-001,co-01168,pso-mech-02,22ME3102.CO3,02,3
copso-001766,aits-hyd-001,co-01169,pso-mech-02,22ME3102.CO4,02,3
copso-001767,aits-hyd-001,co-01170,pso-mech-02,22ME3102.CO5,02,3
copso-001768,aits-hyd-001,co-01170,pso-mech-01,22ME3102.CO5,01,2
copso-001769,aits-hyd-001,co-01171,pso-mech-02,22ME3103.CO1,02,1
copso-001770,aits-hyd-001,co-01172,pso-mech-03,22ME3103.CO2,03,2
copso-001771,aits-hyd-001,co-01172,pso-mech-01,22ME3103.CO2,01,2
copso-001772,aits-hyd-001,co-01173,pso-mech-01,22ME3103.CO3,01,2
copso-001773,aits-hyd-001,co-01174,pso-mech-01,22ME3103.CO4,01,3
copso-001774,aits-hyd-001,co-01174,pso-mech-02,22ME3103.CO4,02,3
copso-001775,aits-hyd-001,co-01175,pso-mech-02,22ME3103.CO5,02,3
copso-001776,aits-hyd-001,co-01176,pso-mech-03,22ME3103.CO6,03,3
copso-001777,aits-hyd-001,co-01177,pso-mech-02,22ME3104.CO1,02,3
copso-001778,aits-hyd-001,co-01177,pso-mech-01,22ME3104.CO1,01,3
copso-001779,aits-hyd-001,co-01178,pso-mech-01,22ME3104.CO2,01,3
copso-001780,aits-hyd-001,co-01179,pso-mech-03,22ME3104.CO3,03,1
copso-001781,aits-hyd-001,co-01179,pso-mech-02,22ME3104.CO3,02,2
copso-001782,aits-hyd-001,co-01180,pso-mech-02,22ME3104.CO4,02,3
copso-001783,aits-hyd-001,co-01181,pso-mech-01,22ME3104.CO5,01,3
copso-001784,aits-hyd-001,co-01182,pso-mech-01,22ME3105.CO1,01,3
copso-001785,aits-hyd-001,co-01182,pso-mech-02,22ME3105.CO1,02,3
copso-001786,aits-hyd-001,co-01183,pso-mech-03,22ME3105.CO2,03,2
copso-001787,aits-hyd-001,co-01184,pso-mech-01,22ME3105.CO3,01,3
copso-001788,aits-hyd-001,co-01184,pso-mech-03,22ME3105.CO3,03,3
copso-001789,aits-hyd-001,co-01185,pso-mech-02,22ME3105.CO4,02,2
copso-001790,aits-hyd-001,co-01185,pso-mech-01,22ME3105.CO4,01,3
copso-001791,aits-hyd-001,co-01186,pso-mech-02,22ME3105.CO5,02,1
copso-001792,aits-hyd-001,co-01187,pso-mech-03,22ME3106.CO1,03,2
copso-001793,aits-hyd-001,co-01188,pso-mech-01,22ME3106.CO2,01,3
copso-001794,aits-hyd-001,co-01188,pso-mech-03,22ME3106.CO2,03,2
copso-001795,aits-hyd-001,co-01189,pso-mech-01,22ME3106.CO3,01,3
copso-001796,aits-hyd-001,co-01190,pso-mech-02,22ME3106.CO4,02,2
copso-001797,aits-hyd-001,co-01190,pso-mech-01,22ME3106.CO4,01,3
copso-001798,aits-hyd-001,co-01191,pso-mech-03,22ME3106.CO5,03,2
copso-001799,aits-hyd-001,co-01192,pso-mech-02,22HS3101.CO1,02,3
copso-001800,aits-hyd-001,co-01192,pso-mech-01,22HS3101.CO1,01,3
copso-001801,aits-hyd-001,co-01193,pso-mech-01,22HS3101.CO2,01,2
copso-001802,aits-hyd-001,co-01194,pso-mech-02,22HS3101.CO3,02,3
copso-001803,aits-hyd-001,co-01195,pso-mech-01,22HS3101.CO4,01,3
copso-001804,aits-hyd-001,co-01196,pso-mech-01,22HS3101.CO5,01,2
copso-001805,aits-hyd-001,co-01197,pso-mech-03,22ME4101.CO1,03,3
copso-001806,aits-hyd-001,co-01198,pso-mech-01,22ME4101.CO2,01,3
copso-001807,aits-hyd-001,co-01199,pso-mech-02,22ME4101.CO3,02,1
copso-001808,aits-hyd-001,co-01199,pso-mech-03,22ME4101.CO3,03,3
copso-001809,aits-hyd-001,co-01200,pso-mech-03,22ME4101.CO4,03,3
copso-001810,aits-hyd-001,co-01201,pso-mech-02,22ME4101.CO5,02,3
copso-001811,aits-hyd-001,co-01201,pso-mech-03,22ME4101.CO5,03,3
copso-001812,aits-hyd-001,co-01202,pso-mech-03,22ME4101.CO6,03,3
copso-001813,aits-hyd-001,co-01203,pso-mech-03,22ME4102.CO1,03,3
copso-001814,aits-hyd-001,co-01204,pso-mech-01,22ME4102.CO2,01,3
copso-001815,aits-hyd-001,co-01204,pso-mech-02,22ME4102.CO2,02,3
copso-001816,aits-hyd-001,co-01205,pso-mech-02,22ME4102.CO3,02,3
copso-001817,aits-hyd-001,co-01206,pso-mech-03,22ME4102.CO4,03,2
copso-001818,aits-hyd-001,co-01207,pso-mech-03,22ME4102.CO5,03,3
copso-001819,aits-hyd-001,co-01207,pso-mech-01,22ME4102.CO5,01,2
copso-001820,aits-hyd-001,co-01208,pso-mech-03,22ME4102.CO6,03,1
copso-001821,aits-hyd-001,co-01208,pso-mech-02,22ME4102.CO6,02,2
copso-001822,aits-hyd-001,co-01209,pso-mech-02,22ME4103.CO1,02,3
copso-001823,aits-hyd-001,co-01210,pso-mech-01,22ME4103.CO2,01,3
copso-001824,aits-hyd-001,co-01210,pso-mech-03,22ME4103.CO2,03,2
copso-001825,aits-hyd-001,co-01211,pso-mech-03,22ME4103.CO3,03,3
copso-001826,aits-hyd-001,co-01212,pso-mech-02,22ME4103.CO4,02,1
copso-001827,aits-hyd-001,co-01213,pso-mech-02,22ME4103.CO5,02,2
copso-001828,aits-hyd-001,co-01214,pso-mech-01,22ME4104.CO1,01,2
copso-001829,aits-hyd-001,co-01215,pso-mech-03,22ME4104.CO2,03,1
copso-001830,aits-hyd-001,co-01216,pso-mech-02,22ME4104.CO3,02,2
copso-001831,aits-hyd-001,co-01216,pso-mech-01,22ME4104.CO3,01,1
copso-001832,aits-hyd-001,co-01217,pso-mech-02,22ME4104.CO4,02,1
copso-001833,aits-hyd-001,co-01217,pso-mech-03,22ME4104.CO4,03,3
copso-001834,aits-hyd-001,co-01218,pso-mech-03,22ME4104.CO5,03,3
copso-001835,aits-hyd-001,co-01219,pso-mech-03,22ME4104.CO6,03,3
copso-001836,aits-hyd-001,co-01219,pso-mech-01,22ME4104.CO6,01,1
copso-001837,aits-hyd-001,co-01220,pso-mech-03,22ME4105.CO1,03,3
copso-001838,aits-hyd-001,co-01221,pso-mech-02,22ME4105.CO2,02,3
copso-001839,aits-hyd-001,co-01221,pso-mech-01,22ME4105.CO2,01,2
copso-001840,aits-hyd-001,co-01222,pso-mech-02,22ME4105.CO3,02,3
copso-001841,aits-hyd-001,co-01222,pso-mech-01,22ME4105.CO3,01,3
copso-001842,aits-hyd-001,co-01223,pso-mech-01,22ME4105.CO4,01,2
copso-001843,aits-hyd-001,co-01224,pso-mech-02,22ME4105.CO5,02,2
copso-001844,aits-hyd-001,co-01224,pso-mech-03,22ME4105.CO5,03,3
copso-001845,aits-hyd-001,co-01225,pso-mech-01,22ME4106.CO1,01,2
copso-001846,aits-hyd-001,co-01226,pso-mech-03,22ME4106.CO2,03,3
copso-001847,aits-hyd-001,co-01226,pso-mech-01,22ME4106.CO2,01,3
copso-001848,aits-hyd-001,co-01227,pso-mech-02,22ME4106.CO3,02,3
copso-001849,aits-hyd-001,co-01228,pso-mech-02,22ME4106.CO4,02,1
copso-001850,aits-hyd-001,co-01228,pso-mech-03,22ME4106.CO4,03,3
copso-001851,aits-hyd-001,co-01229,pso-mech-03,22ME4106.CO5,03,2
copso-001852,aits-hyd-001,co-01229,pso-mech-02,22ME4106.CO5,02,2
copso-001853,aits-hyd-001,co-01230,pso-mech-01,22HS4101.CO1,01,2
copso-001854,aits-hyd-001,co-01231,pso-mech-01,22HS4101.CO2,01,3
copso-001855,aits-hyd-001,co-01231,pso-mech-02,22HS4101.CO2,02,1
copso-001856,aits-hyd-001,co-01232,pso-mech-01,22HS4101.CO3,01,1
copso-001857,aits-hyd-001,co-01232,pso-mech-02,22HS4101.CO3,02,2
copso-001858,aits-hyd-001,co-01233,pso-mech-01,22HS4101.CO4,01,3
copso-001859,aits-hyd-001,co-01234,pso-mech-01,22HS4101.CO5,01,2
copso-001860,aits-hyd-001,co-01235,pso-mech-03,22HS4101.CO6,03,3
copso-001861,aits-hyd-001,co-01236,pso-mech-03,22ME5101.CO1,03,3
copso-001862,aits-hyd-001,co-01236,pso-mech-01,22ME5101.CO1,01,3
copso-001863,aits-hyd-001,co-01237,pso-mech-01,22ME5101.CO2,01,3
copso-001864,aits-hyd-001,co-01237,pso-mech-03,22ME5101.CO2,03,2
copso-001865,aits-hyd-001,co-01238,pso-mech-03,22ME5101.CO3,03,3
copso-001866,aits-hyd-001,co-01238,pso-mech-02,22ME5101.CO3,02,1
copso-001867,aits-hyd-001,co-01239,pso-mech-02,22ME5101.CO4,02,2
copso-001868,aits-hyd-001,co-01240,pso-mech-01,22ME5101.CO5,01,2
copso-001869,aits-hyd-001,co-01241,pso-mech-03,22ME5101.CO6,03,3
copso-001870,aits-hyd-001,co-01242,pso-mech-03,22ME5102.CO1,03,3
copso-001871,aits-hyd-001,co-01242,pso-mech-01,22ME5102.CO1,01,3
copso-001872,aits-hyd-001,co-01243,pso-mech-02,22ME5102.CO2,02,2
copso-001873,aits-hyd-001,co-01244,pso-mech-01,22ME5102.CO3,01,2
copso-001874,aits-hyd-001,co-01245,pso-mech-02,22ME5102.CO4,02,2
copso-001875,aits-hyd-001,co-01246,pso-mech-01,22ME5102.CO5,01,2
copso-001876,aits-hyd-001,co-01246,pso-mech-03,22ME5102.CO5,03,3
copso-001877,aits-hyd-001,co-01247,pso-mech-01,22ME5102.CO6,01,1
copso-001878,aits-hyd-001,co-01247,pso-mech-03,22ME5102.CO6,03,1
copso-001879,aits-hyd-001,co-01248,pso-mech-03,22ME5103.CO1,03,1
copso-001880,aits-hyd-001,co-01249,pso-mech-02,22ME5103.CO2,02,2
copso-001881,aits-hyd-001,co-01249,pso-mech-01,22ME5103.CO2,01,1
copso-001882,aits-hyd-001,co-01250,pso-mech-03,22ME5103.CO3,03,2
copso-001883,aits-hyd-001,co-01250,pso-mech-01,22ME5103.CO3,01,1
copso-001884,aits-hyd-001,co-01251,pso-mech-02,22ME5103.CO4,02,2
copso-001885,aits-hyd-001,co-01252,pso-mech-02,22ME5103.CO5,02,2
copso-001886,aits-hyd-001,co-01252,pso-mech-03,22ME5103.CO5,03,3
copso-001887,aits-hyd-001,co-01253,pso-mech-01,22ME5104.CO1,01,1
copso-001888,aits-hyd-001,co-01253,pso-mech-02,22ME5104.CO1,02,1
copso-001889,aits-hyd-001,co-01254,pso-mech-03,22ME5104.CO2,03,3
copso-001890,aits-hyd-001,co-01254,pso-mech-01,22ME5104.CO2,01,3
